1151,Torrelles de Llobregat,8
1152,Ullastrell,8
1153,Vacarisses,8
1154,Vallbona d'Anoia,8
1155,Vallcebre,8
1156,Vallgorguina,8
1157,Vallirana,8
1158,Vallromanes,8
1159,Veciana,8
1160,Vic,8
1161,Vilada,8
1162,Viladecans,8
1163,Viladecavalls,8
1164,Vilafranca del Penedès,8
1165,Vilalba Sasserra,8
1166,Vilanova de Sau,8
1167,Vilanova del Camí,8
1168,Vilanova del Vallès,8
1169,Vilanova i la Geltrú,8
1170,Vilassar de Dalt,8
1171,Vilassar de Mar,8
1172,Vilobí del Penedès,8
1173,Viver i Serrateix,8
1174,Abajas,9
1175,Adrada de Haza,9
1176,Aguas Cándidas,9
1177,Aguilar de Bureba,9
1178,Albillos,9
1179,Alcocero de Mola,9
1180,Alfoz de Bricia,9
1181,Alfoz de Quintanadueñas,9
1182,Alfoz de Santa Gadea,9
1183,Altable,9
1184,Altos Los,9
1185,Ameyugo,9
1186,Anguix,9
1187,Aranda de Duero,9
1188,Arandilla,9
1189,Arauzo de Miel,9
1190,Arauzo de Salce,9
1191,Arauzo de Torre,9
1192,Arcos,9
1193,Arenillas de Riopisuerga,9
1194,Arija,9
1195,Arlanzón,9
1196,Arraya de Oca,9
1197,Atapuerca,9
1198,Ausines Los,9
1199,Avellanosa de Muñó,9
1200,Bahabón de Esgueva,9
1201,Balbases Los,9
1202,Baños de Valdearados,9
1203,Bañuelos de Bureba,9
1204,Barbadillo de Herreros,9
1205,Barbadillo del Mercado,9
1206,Barbadillo del Pez,9
1207,Barrio de Muñó,9
1208,Barrios de Bureba Los,9
1209,Barrios de Colina,9
1210,Basconcillos del Tozo,9
1211,Bascuñana,9
1212,Belbimbre,9
1213,Belorado,9
1214,Berberana,9
1215,Berlangas de Roa,9
1216,Berzosa de Bureba,9
1217,Bozoó,9
1218,Brazacorta,9
1219,Briviesca,9
1220,Bugedo,9
1221,Buniel,9
1222,Burgos,9
1223,Busto de Bureba,9
1224,Cabañes de Esgueva,9
1225,Cabezón de la Sierra,9
1226,Caleruega,9
1227,Campillo de Aranda,9
1228,Campolara,9
1229,Canicosa de la Sierra,9
1230,Cantabrana,9
1231,Carazo,9
1232,Carcedo de Bureba,9
1233,Carcedo de Burgos,9
1234,Cardeñadijo,9
1235,Cardeñajimeno,9
1236,Cardeñuela Riopico,9
1237,Carrias,9
1238,Cascajares de Bureba,9
1239,Cascajares de la Sierra,9
1240,Castellanos de Castro,9
1241,Castil de Peones,9
1242,Castildelgado,9
1243,Castrillo de la Reina,9
1244,Castrillo de la Vega,9
1245,Castrillo de Riopisuerga,9
1246,Castrillo del Val,9
1247,Castrillo Mota de Judíos,9
1248,Castrojeriz,9
1249,Cavia,9
1250,Cayuela,9
1251,Cebrecos,9
1252,Celada del Camino,9
1253,Cerezo de Río Tirón,9
1254,Cerratón de Juarros,9
1255,Ciadoncha,9
1256,Cillaperlata,9
1257,Cilleruelo de Abajo,9
1258,Cilleruelo de Arriba,9
1259,Ciruelos de Cervera,9
1260,Cogollos,9
1261,Condado de Treviño,9
1262,Contreras,9
1263,Coruña del Conde,9
1264,Covarrubias,9
1265,Cubillo del Campo,9
1266,Cubo de Bureba,9
1267,Cueva de Roa La,9
1268,Cuevas de San Clemente,9
1269,Encío,9
1270,Espinosa de Cervera,9
1271,Espinosa de los Monteros,9
1272,Espinosa del Camino,9
1273,Estépar,9
1274,Fontioso,9
1275,Frandovínez,9
1276,Fresneda de la Sierra Tirón,9
1277,Fresneña,9
1278,Fresnillo de las Dueñas,9
1279,Fresno de Río Tirón,9
1280,Fresno de Rodilla,9
1281,Frías,9
1282,Fuentebureba,9
1283,Fuentecén,9
1284,Fuentelcésped,9
1285,Fuentelisendo,9
1286,Fuentemolinos,9
1287,Fuentenebro,9
1288,Fuentespina,9
1289,Galbarros,9
1290,Gallega La,9
1291,Grijalba,9
1292,Grisaleña,9
1293,Gumiel de Izán,9
1294,Gumiel de Mercado,9
1295,Hacinas,9
1296,Haza,9
1297,Hontanas,9
1298,Hontangas,9
1299,Hontoria de la Cantera,9
1300,Hontoria de Valdearados,9
1301,Hontoria del Pinar,9
1302,Hormazas Las,9
1303,Hornillos del Camino,9
1304,Horra La,9
1305,Hortigüela,9
1306,Hoyales de Roa,9
1307,Huérmeces,9
1308,Huerta de Arriba,9
1309,Huerta de Rey,9
1310,Humada,9
1311,Hurones,9
1312,Ibeas de Juarros,9
1313,Ibrillos,9
1314,Iglesiarrubia,9
1315,Iglesias,9
1316,Isar,9
1317,Itero del Castillo,9
1318,Jaramillo de la Fuente,9
1319,Jaramillo Quemado,9
1320,Junta de Traslaloma,9
1321,Junta de Villalba de Losa,9
1322,Jurisdicción de Lara,9
1323,Jurisdicción de San Zadornil,9
1324,Lerma,9
1325,Llano de Bureba,9
1326,Madrigal del Monte,9
1327,Madrigalejo del Monte,9
1328,Mahamud,9
1329,Mambrilla de Castrejón,9
1330,Mambrillas de Lara,9
1331,Mamolar,9
1332,Manciles,9
1333,Mazuela,9
1334,Mecerreyes,9
1335,Medina de Pomar,9
1336,Melgar de Fernamental,9
1337,Merindad de Cuesta-Urria,9
1338,Merindad de Montija,9
1339,Merindad de Río Ubierna,9
1340,Merindad de Sotoscueva,9
1341,Merindad de Valdeporres,9
1342,Merindad de Valdivielso,9
1343,Milagros,9
1344,Miranda de Ebro,9
1345,Miraveche,9
1346,Modúbar de la Emparedada,9
1347,Monasterio de la Sierra,9
1348,Monasterio de Rodilla,9
1349,Moncalvillo,9
1350,Monterrubio de la Demanda,9
1351,Montorio,9
1352,Moradillo de Roa,9
1353,Nava de Roa,9
1354,Navas de Bureba,9
1355,Nebreda,9
1356,Neila,9
1357,Olmedillo de Roa,9
1358,Olmillos de Muñó,9
1359,Oña,9
1360,Oquillas,9
1361,Orbaneja Riopico,9
1362,Padilla de Abajo,9
1363,Padilla de Arriba,9
1364,Padrones de Bureba,9
1365,Palacios de la Sierra,9
1366,Palacios de Riopisuerga,9
1367,Palazuelos de la Sierra,9
1368,Palazuelos de Muñó,9
1369,Pampliega,9
1370,Pancorbo,9
1371,Pardilla,9
1372,Partido de la Sierra en Tobalina,9
1373,Pedrosa de Duero,9
1374,Pedrosa de Río Úrbel,9
1375,Pedrosa del Páramo,9
1376,Pedrosa del Príncipe,9
1377,Peñaranda de Duero,9
1378,Peral de Arlanza,9
1379,Piérnigas,9
1380,Pineda de la Sierra,9
1381,Pineda Trasmonte,9
1382,Pinilla de los Barruecos,9
1383,Pinilla de los Moros,9
1384,Pinilla Trasmonte,9
1385,Poza de la Sal,9
1386,Prádanos de Bureba,9
1387,Pradoluengo,9
1388,Presencio,9
1389,Puebla de Arganzón La,9
1390,Puentedura,9
1391,Quemada,9
1392,Quintana del Pidio,9
1393,Quintanabureba,9
1394,Quintanaélez,9
1395,Quintanaortuño,9
1396,Quintanapalla,9
1397,Quintanar de la Sierra,9
1398,Quintanavides,9
1399,Quintanilla de la Mata,9
1400,Quintanilla del Agua y Tordueles,9
1401,Quintanilla del Coco,9
1402,Quintanilla San García,9
1403,Quintanilla Vivar,9
1404,Quintanillas Las,9
1405,Rabanera del Pinar,9
1406,Rábanos,9
1407,Rabé de las Calzadas,9
1408,Rebolledo de la Torre,9
1409,Redecilla del Camino,9
1410,Redecilla del Campo,9
1411,Regumiel de la Sierra,9
1412,Reinoso,9
1413,Retuerta,9
1414,Revilla del Campo,9
1415,Revilla Vallejera,9
1416,Revilla y Ahedo La,9
1417,Revillarruz,9
1418,Rezmondo,9
1419,Riocavado de la Sierra,9
1420,Roa,9
1421,Rojas,9
1422,Royuela de Río Franco,9
1423,Rubena,9
1424,Rublacedo de Abajo,9
1425,Rucandio,9
1426,Salas de Bureba,9
1427,Salas de los Infantes,9
1428,Saldaña de Burgos,9
1429,Salinillas de Bureba,9
1430,San Adrián de Juarros,9
1431,San Juan del Monte,9
1432,San Mamés de Burgos,9
1433,San Martín de Rubiales,9
1434,San Millán de Lara,9
1435,San Vicente del Valle,9
1436,Santa Cecilia,9
1437,Santa Cruz de la Salceda,9
1438,Santa Cruz del Valle Urbión,9
1439,Santa Gadea del Cid,9
1440,Santa Inés,9
1441,Santa María del Campo,9
1442,Santa María del Invierno,9
1443,Santa María del Mercadillo,9
1444,Santa María Rivarredonda,9
1445,Santa Olalla de Bureba,9
1446,Santibáñez de Esgueva,9
1447,Santibáñez del Val,9
1448,Santo Domingo de Silos,9
1449,Sargentes de la Lora,9
1450,Sarracín,9
1451,Sasamón,9
1452,Sequera de Haza La,9
1453,Solarana,9
1454,Sordillos,9
1455,Sotillo de la Ribera,9
1456,Sotragero,9
1457,Sotresgudo,9
1458,Susinos del Páramo,9
1459,Tamarón,9
1460,Tardajos,9
1461,Tejada,9
1462,Terradillos de Esgueva,9
1463,Tinieblas de la Sierra,9
1464,Tobar,9
1465,Tordómar,9
1466,Torrecilla del Monte,9
1467,Torregalindo,9
1468,Torrelara,9
1469,Torrepadre,9
1470,Torresandino,9
1471,Tórtoles de Esgueva,9
1472,Tosantos,9
1473,Trespaderne,9
1474,Tubilla del Agua,9
1475,Tubilla del Lago,9
1476,Úrbel del Castillo,9
1477,Vadocondes,9
1478,Valdeande,9
1479,Valdezate,9
1480,Valdorros,9
1481,Vallarta de Bureba,9
1482,Valle de las Navas,9
1483,Valle de Losa,9
1484,Valle de Manzanedo,9
1485,Valle de Mena,9
1486,Valle de Oca,9
1487,Valle de Santibáñez,9
1488,Valle de Sedano,9
1489,Valle de Tobalina,9
1490,Valle de Valdebezana,9
1491,Valle de Valdelaguna,9
1492,Valle de Valdelucio,9
1493,Valle de Zamanzas,9
1494,Vallejera,9
1495,Valles de Palenzuela,9
1496,Valluércanes,9
1497,Valmala,9
1498,Vid de Bureba La,9
1499,Vid y Barrios La,9
1500,Vileña,9
1501,Villadiego,9
1502,Villaescusa de Roa,9
1503,Villaescusa la Sombría,9
1504,Villaespasa,9
1505,Villafranca Montes de Oca,9
1506,Villafruela,9
1507,Villagalijo,9
1508,Villagonzalo Pedernales,9
1509,Villahoz,9
1510,Villalba de Duero,9
1511,Villalbilla de Burgos,9
1512,Villalbilla de Gumiel,9
1513,Villaldemiro,9
1514,Villalmanzo,9
1515,Villamayor de los Montes,9
1516,Villamayor de Treviño,9
1517,Villambistia,9
1518,Villamedianilla,9
1519,Villamiel de la Sierra,9
1520,Villangómez,9
1521,Villanueva de Argaño,9
1522,Villanueva de Carazo,9
1523,Villanueva de Gumiel,9
1524,Villanueva de Teba,9
1525,Villaquirán de la Puebla,9
1526,Villaquirán de los Infantes,9
1527,Villarcayo de Merindad de Castilla la Vieja,9
1528,Villariezo,9
1529,Villasandino,9
1530,Villasur de Herreros,9
1531,Villatuelda,9
1532,Villaverde del Monte,9
1533,Villaverde-Mogina,9
1534,Villayerno Morquillas,9
1535,Villazopeque,9
1536,Villegas,9
1537,Villoruebo,9
1538,Viloria de Rioja,9
1539,Vilviestre del Pinar,9
1540,Vizcaínos,9
1541,Zael,9
1542,Zarzosa de Río Pisuerga,9
1543,Zazuar,9
1544,Zuñeda,9
1545,Abadía,10
1546,Abertura,10
1547,Acebo,10
1548,Acehúche,10
1549,Aceituna,10
1550,Ahigal,10
1551,Alagón del Río,10
1552,Albalá,10
1553,Alcántara,10
1554,Alcollarín,10
1555,Alcuéscar,10
1556,Aldea del Cano,10
1557,Aldea del Obispo La,10
1558,Aldeacentenera,10
1559,Aldeanueva de la Vera,10
1560,Aldeanueva del Camino,10
1561,Aldehuela de Jerte,10
1562,Alía,10
1563,Aliseda,10
1564,Almaraz,10
1565,Almoharín,10
1566,Arroyo de la Luz,10
1567,Arroyomolinos,10
1568,Arroyomolinos de la Vera,10
1569,Baños de Montemayor,10
1570,Barrado,10
1571,Belvís de Monroy,10
1572,Benquerencia,10
1573,Berrocalejo,10
1574,Berzocana,10
1575,Bohonal de Ibor,10
1576,Botija,10
1577,Brozas,10
1578,Cabañas del Castillo,10
1579,Cabezabellosa,10
1580,Cabezuela del Valle,10
1581,Cabrero,10
1582,Cáceres,10
1583,Cachorrilla,10
1584,Cadalso,10
1585,Calzadilla,10
1586,Caminomorisco,10
1587,Campillo de Deleitosa,10
1588,Campo Lugar,10
1589,Cañamero,10
1590,Cañaveral,10
1591,Carbajo,10
1592,Carcaboso,10
1593,Carrascalejo,10
1594,Casar de Cáceres,10
1595,Casar de Palomero,10
1596,Casares de las Hurdes,10
1597,Casas de Don Antonio,10
1598,Casas de Don Gómez,10
1599,Casas de Millán,10
1600,Casas de Miravete,10
1601,Casas del Castañar,10
1602,Casas del Monte,10
1603,Casatejada,10
1604,Casillas de Coria,10
1605,Castañar de Ibor,10
1606,Ceclavín,10
1607,Cedillo,10
1608,Cerezo,10
1609,Cilleros,10
1610,Collado de la Vera,10
1611,Conquista de la Sierra,10
1612,Coria,10
1613,Cuacos de Yuste,10
1614,Cumbre La,10
1615,Deleitosa,10
1616,Descargamaría,10
1617,Eljas,10
1618,Escurial,10
1619,Fresnedoso de Ibor,10
1620,Galisteo,10
1621,Garciaz,10
1622,Garganta la Olla,10
1623,Garganta La,10
1624,Gargantilla,10
1625,Gargüera,10
1626,Garrovillas de Alconétar,10
1627,Garvín,10
1628,Gata,10
1629,Gordo El,10
1630,Granja La,10
1631,Guadalupe,10
1632,Guijo de Coria,10
1633,Guijo de Galisteo,10
1634,Guijo de Granadilla,10
1635,Guijo de Santa Bárbara,10
1636,Herguijuela,10
1637,Hernán-Pérez,10
1638,Herrera de Alcántara,10
1639,Herreruela,10
1640,Hervás,10
1641,Higuera,10
1642,Hinojal,10
1643,Holguera,10
1644,Hoyos,10
1645,Huélaga,10
1646,Ibahernando,10
1647,Jaraicejo,10
1648,Jaraíz de la Vera,10
1649,Jarandilla de la Vera,10
1650,Jarilla,10
1651,Jerte,10
1652,Ladrillar,10
1653,Logrosán,10
1654,Losar de la Vera,10
1655,Madrigal de la Vera,10
1656,Madrigalejo,10
1657,Madroñera,10
1658,Majadas,10
1659,Malpartida de Cáceres,10
1660,Malpartida de Plasencia,10
1661,Marchagaz,10
1662,Mata de Alcántara,10
1663,Membrío,10
1664,Mesas de Ibor,10
1665,Miajadas,10
1666,Millanes,10
1667,Mirabel,10
1668,Mohedas de Granadilla,10
1669,Monroy,10
1670,Montánchez,10
1671,Montehermoso,10
1672,Moraleja,10
1673,Morcillo,10
1674,Navaconcejo,10
1675,Navalmoral de la Mata,10
1676,Navalvillar de Ibor,10
1677,Navas del Madroño,10
1678,Navezuelas,10
1679,Nuñomoral,10
1680,Oliva de Plasencia,10
1681,Palomero,10
1682,Pasarón de la Vera,10
1683,Pedroso de Acim,10
1684,Peraleda de la Mata,10
1685,Peraleda de San Román,10
1686,Perales del Puerto,10
1687,Pescueza,10
1688,Pesga La,10
1689,Piedras Albas,10
1690,Pinofranqueado,10
1691,Piornal,10
1692,Plasencia,10
1693,Plasenzuela,10
1694,Portaje,10
1695,Portezuelo,10
1696,Pozuelo de Zarzón,10
1697,Pueblonuevo de Miramontes,10
1698,Puerto de Santa Cruz,10
1699,Rebollar,10
1700,Riolobos,10
1701,Robledillo de Gata,10
1702,Robledillo de la Vera,10
1703,Robledillo de Trujillo,10
1704,Robledollano,10
1705,Romangordo,10
1706,Rosalejo,10
1707,Ruanes,10
1708,Salorino,10
1709,Salvatierra de Santiago,10
1710,San Martín de Trevejo,10
1711,Santa Ana,10
1712,Santa Cruz de la Sierra,10
1713,Santa Cruz de Paniagua,10
1714,Santa Marta de Magasca,10
1715,Santiago de Alcántara,10
1716,Santiago del Campo,10
1717,Santibáñez el Alto,10
1718,Santibáñez el Bajo,10
1719,Saucedilla,10
1720,Segura de Toro,10
1721,Serradilla,10
1722,Serrejón,10
1723,Sierra de Fuentes,10
1724,Talaván,10
1725,Talaveruela de la Vera,10
1726,Talayuela,10
1727,Tejeda de Tiétar,10
1728,Tiétar,10
1729,Toril,10
1730,Tornavacas,10
1731,Torno El,10
1732,Torre de Don Miguel,10
1733,Torre de Santa María,10
1734,Torrecilla de los Ángeles,10
1735,Torrecillas de la Tiesa,10
1736,Torrejón el Rubio,10
1737,Torrejoncillo,10
1738,Torremenga,10
1739,Torremocha,10
1740,Torreorgaz,10
1741,Torrequemada,10
1742,Trujillo,10
1743,Valdastillas,10
1744,Valdecañas de Tajo,10
1745,Valdefuentes,10
1746,Valdehúncar,10
1747,Valdelacasa de Tajo,10
1748,Valdemorales,10
1749,Valdeobispo,10
1750,Valencia de Alcántara,10
1751,Valverde de la Vera,10
1752,Valverde del Fresno,10
1753,Vegaviana,10
1754,Viandar de la Vera,10
1755,Villa del Campo,10
1756,Villa del Rey,10
1757,Villamesías,10
1758,Villamiel,10
1759,Villanueva de la Sierra,10
1760,Villanueva de la Vera,10
1761,Villar de Plasencia,10
1762,Villar del Pedroso,10
1763,Villasbuenas de Gata,10
1764,Zarza de Granadilla,10
1765,Zarza de Montánchez,10
1766,Zarza la Mayor,10
1767,Zorita,10
1768,Alcalá de los Gazules,11
1769,Alcalá del Valle,11
1770,Algar,11
1771,Algeciras,11
1772,Algodonales,11
1773,Arcos de la Frontera,11
1774,Barbate,11
1775,Barrios Los,11
1776,Benalup-Casas Viejas,11
1777,Benaocaz,11
1778,Bornos,11
1779,Bosque El,11
1780,Cádiz,11
1781,Castellar de la Frontera,11
1782,Chiclana de la Frontera,11
1783,Chipiona,11
1784,Conil de la Frontera,11
1785,Espera,11
1786,Gastor El,11
1787,Grazalema,11
1788,Jerez de la Frontera,11
1789,Jimena de la Frontera,11
1790,Línea de la Concepción La,11
1791,Medina-Sidonia,11
1792,Olvera,11
1793,Paterna de Rivera,11
1794,Prado del Rey,11
1795,Puerto de Santa María El,11
1796,Puerto Real,11
1797,Puerto Serrano,11
1798,Rota,11
1799,San Fernando,11
1800,San José del Valle,11
1801,San Roque,11
1802,Sanlúcar de Barrameda,11
1803,Setenil de las Bodegas,11
1804,Tarifa,11
1805,Torre Alháquime,11
1806,Trebujena,11
1807,Ubrique,11
1808,Vejer de la Frontera,11
1809,Villaluenga del Rosario,11
1810,Villamartín,11
1811,Zahara,11
1812,Aín,12
1813,Albocàsser,12
1814,Alcalà de Xivert,12
1815,Alcora l',12
1816,Alcudia de Veo,12
1817,Alfondeguilla,12
1818,Algimia de Almonacid,12
1819,Almazora/Almassora,12
1820,Almedíjar,12
1821,Almenara,12
1822,Alqueries les/Alquerías del Niño Perdido,12
1823,Altura,12
1824,Arañuel,12
1825,Ares del Maestrat,12
1826,Argelita,12
1827,Artana,12
1828,Atzeneta del Maestrat,12
1829,Ayódar,12
1830,Azuébar,12
1831,Barracas,12
1832,Bejís,12
1833,Benafer,12
1834,Benafigos,12
1835,Benassal,12
1836,Benicarló,12
1837,Benicasim/Benicàssim,12
1838,Benlloch,12
1839,Betxí,12
1840,Borriana/Burriana,12
1841,Borriol,12
1842,Cabanes,12
1843,Càlig,12
1844,Canet lo Roig,12
1845,Castell de Cabres,12
1846,Castellfort,12
1847,Castellnovo,12
1848,Castellón de la Plana/Castelló de la Plana,12
1849,Castillo de Villamalefa,12
1850,Catí,12
1851,Caudiel,12
1852,Cervera del Maestre,12
1853,Chilches/Xilxes,12
1854,Chodos/Xodos,12
1855,Chóvar,12
1856,Cinctorres,12
1857,Cirat,12
1858,Cortes de Arenoso,12
1859,Costur,12
1860,Coves de Vinromà les,12
1861,Culla,12
1862,Eslida,12
1863,Espadilla,12
1864,Fanzara,12
1865,Figueroles,12
1866,Forcall,12
1867,Fuente la Reina,12
1868,Fuentes de Ayódar,12
1869,Gaibiel,12
1870,Geldo,12
1871,Herbés,12
1872,Higueras,12
1873,Jana la,12
1874,Jérica,12
1875,Llosa la,12
1876,Lucena del Cid,12
1877,Ludiente,12
1878,Mata de Morella la,12
1879,Matet,12
1880,Moncofa,12
1881,Montán,12
1882,Montanejos,12
1883,Morella,12
1884,Navajas,12
1885,Nules,12
1886,Olocau del Rey,12
1887,Onda,12
1888,Oropesa del Mar/Orpesa,12
1889,Palanques,12
1890,Pavías,12
1891,Peníscola/Peñíscola,12
1892,Pina de Montalgrao,12
1893,Pobla de Benifassà la,12
1894,Pobla Tornesa la,12
1895,Portell de Morella,12
1896,Puebla de Arenoso,12
1897,Ribesalbes,12
1898,Rossell,12
1899,Sacañet,12
1900,Salzadella la,12
1901,San Rafael del Río,12
1902,Sant Joan de Moró,12
1903,Sant Jordi/San Jorge,12
1904,Sant Mateu,12
1905,Santa Magdalena de Pulpis,12
1906,Segorbe,12
1907,Serratella la,12
1908,Sierra Engarcerán,12
1909,Soneja,12
1910,Sot de Ferrer,12
1911,Sueras/Suera,12
1912,Tales,12
1913,Teresa,12
1914,Tírig,12
1915,Todolella,12
1916,Toga,12
1917,Torás,12
1918,Toro El,12
1919,Torralba del Pinar,12
1920,Torre d'En Besora la,12
1921,Torre d'en Doménec la,12
1922,Torreblanca,12
1923,Torrechiva,12
1924,Traiguera,12
1925,Useras/Useres les,12
1926,Vall d'Alba,12
1927,Vall de Almonacid,12
1928,Vall d'Uixó la,12
1929,Vallat,12
1930,Vallibona,12
1931,Vilafamés,12
1932,Vilanova d'Alcolea,12
1933,Vilar de Canes,12
1934,Vila-real,12
1935,Vilavella la,12
1936,Villafranca del Cid/Vilafranca,12
1937,Villahermosa del Río,12
1938,Villamalur,12
1939,Villanueva de Viver,12
1940,Villores,12
1941,Vinaròs,12
1942,Vistabella del Maestrat,12
1943,Viver,12
1944,Xert,12
1945,Zorita del Maestrazgo,12
1946,Zucaina,12
1947,Abenójar,13
1948,Agudo,13
1949,Alamillo,13
1950,Albaladejo,13
1951,Alcázar de San Juan,13
1952,Alcoba,13
1953,Alcolea de Calatrava,13
1954,Alcubillas,13
1955,Aldea del Rey,13
1956,Alhambra,13
1957,Almadén,13
1958,Almadenejos,13
1959,Almagro,13
1960,Almedina,13
1961,Almodóvar del Campo,13
1962,Almuradiel,13
1963,Anchuras,13
1964,Arenales de San Gregorio,13
1965,Arenas de San Juan,13
1966,Argamasilla de Alba,13
1967,Argamasilla de Calatrava,13
1968,Arroba de los Montes,13
1969,Ballesteros de Calatrava,13
1970,Bolaños de Calatrava,13
1971,Brazatortas,13
1972,Cabezarados,13
1973,Cabezarrubias del Puerto,13
1974,Calzada de Calatrava,13
1975,Campo de Criptana,13
1976,Cañada de Calatrava,13
1977,Caracuel de Calatrava,13
1978,Carrión de Calatrava,13
1979,Carrizosa,13
1980,Castellar de Santiago,13
1981,Chillón,13
1982,Ciudad Real,13
1983,Corral de Calatrava,13
1984,Cortijos Los,13
1985,Cózar,13
1986,Daimiel,13
1987,Fernán Caballero,13
1988,Fontanarejo,13
1989,Fuencaliente,13
1990,Fuenllana,13
1991,Fuente el Fresno,13
1992,Granátula de Calatrava,13
1993,Guadalmez,13
1994,Herencia,13
1995,Hinojosas de Calatrava,13
1996,Horcajo de los Montes,13
1997,Labores Las,13
1998,Llanos del Caudillo,13
1999,Luciana,13
2000,Malagón,13
2001,Manzanares,13
2002,Membrilla,13
2003,Mestanza,13
2004,Miguelturra,13
2005,Montiel,13
2006,Moral de Calatrava,13
2007,Navalpino,13
2008,Navas de Estena,13
2009,Pedro Muñoz,13
2010,Picón,13
2011,Piedrabuena,13
2012,Poblete,13
2013,Porzuna,13
2014,Pozuelo de Calatrava,13
2015,Pozuelos de Calatrava Los,13
2016,Puebla de Don Rodrigo,13
2017,Puebla del Príncipe,13
2018,Puerto Lápice,13
2019,Puertollano,13
2020,Retuerta del Bullaque,13
2021,Robledo El,13
2022,Ruidera,13
2023,Saceruela,13
2024,San Carlos del Valle,13
2025,San Lorenzo de Calatrava,13
2026,Santa Cruz de los Cáñamos,13
2027,Santa Cruz de Mudela,13
2028,Socuéllamos,13
2029,Solana del Pino,13
2030,Solana La,13
2031,Terrinches,13
2032,Tomelloso,13
2033,Torralba de Calatrava,13
2034,Torre de Juan Abad,13
2035,Torrenueva,13
2036,Valdemanco del Esteras,13
2037,Valdepeñas,13
2038,Valenzuela de Calatrava,13
2039,Villahermosa,13
2040,Villamanrique,13
2041,Villamayor de Calatrava,13
2042,Villanueva de la Fuente,13
2043,Villanueva de los Infantes,13
2044,Villanueva de San Carlos,13
2045,Villar del Pozo,13
2046,Villarrubia de los Ojos,13
2047,Villarta de San Juan,13
2048,Viso del Marqués,13
2049,Adamuz,14
2050,Aguilar de la Frontera,14
2051,Alcaracejos,14
2052,Almedinilla,14
2053,Almodóvar del Río,14
2054,Añora,14
2055,Baena,14
2056,Belalcázar,14
2057,Belmez,14
2058,Benamejí,14
2059,Blázquez Los,14
2060,Bujalance,14
2061,Cabra,14
2062,Cañete de las Torres,14
2063,Carcabuey,14
2064,Cardeña,14
2065,Carlota La,14
2066,Carpio El,14
2067,Castro del Río,14
2068,Conquista,14
2069,Córdoba,14
2070,Doña Mencía,14
2071,Dos Torres,14
2072,Encinas Reales,14
2073,Espejo,14
2074,Espiel,14
2075,Fernán-Núñez,14
2076,Fuente la Lancha,14
2077,Fuente Obejuna,14
2078,Fuente Palmera,14
2079,Fuente-Tójar,14
2080,Granjuela La,14
2081,Guadalcázar,14
2082,Guijo El,14
2083,Hinojosa del Duque,14
2084,Hornachuelos,14
2085,Iznájar,14
2086,Lucena,14
2087,Luque,14
2088,Montalbán de Córdoba,14
2089,Montemayor,14
2090,Montilla,14
2091,Montoro,14
2092,Monturque,14
2093,Moriles,14
2094,Nueva Carteya,14
2095,Obejo,14
2096,Palenciana,14
2097,Palma del Río,14
2098,Pedro Abad,14
2099,Pedroche,14
2100,Peñarroya-Pueblonuevo,14
2101,Posadas,14
2102,Pozoblanco,14
2103,Priego de Córdoba,14
2104,Puente Genil,14
2105,Rambla La,14
2106,Rute,14
2107,San Sebastián de los Ballesteros,14
2108,Santa Eufemia,14
2109,Santaella,14
2110,Torrecampo,14
2111,Valenzuela,14
2112,Valsequillo,14
2113,Victoria La,14
2114,Villa del Río,14
2115,Villafranca de Córdoba,14
2116,Villaharta,14
2117,Villanueva de Córdoba,14
2118,Villanueva del Duque,14
2119,Villanueva del Rey,14
2120,Villaralto,14
2121,Villaviciosa de Córdoba,14
2122,Viso El,14
2123,Zuheros,14
2124,Abegondo,15
2125,Ames,15
2126,Aranga,15
2127,Ares,15
2128,Arteixo,15
2129,Arzúa,15
2130,Baña A,15
2131,Bergondo,15
2132,Betanzos,15
2133,Boimorto,15
2134,Boiro,15
2135,Boqueixón,15
2136,Brión,15
2137,Cabana de Bergantiños,15
2138,Cabanas,15
2139,Camariñas,15
2140,Cambre,15
2141,Capela A,15
2142,Carballo,15
2143,Cariño,15
2144,Carnota,15
2145,Carral,15
2146,Cedeira,15
2147,Cee,15
2148,Cerceda,15
2149,Cerdido,15
2150,Coirós,15
2151,Corcubión,15
2152,Coristanco,15
2153,Coruña A,15
2154,Culleredo,15
2155,Curtis,15
2156,Dodro,15
2157,Dumbría,15
2158,Fene,15
2159,Ferrol,15
2160,Fisterra,15
2161,Frades,15
2162,Irixoa,15
2163,Laracha A,15
2164,Laxe,15
2165,Lousame,15
2166,Malpica de Bergantiños,15
2167,Mañón,15
2168,Mazaricos,15
2169,Melide,15
2170,Mesía,15
2171,Miño,15
2172,Moeche,15
2173,Monfero,15
2174,Mugardos,15
2175,Muros,15
2176,Muxía,15
2177,Narón,15
2178,Neda,15
2179,Negreira,15
2180,Noia,15
2181,Oleiros,15
2182,Ordes,15
2183,Oroso,15
2184,Ortigueira,15
2185,Outes,15
2186,Oza-Cesuras,15
2187,Paderne,15
2188,Padrón,15
2189,Pino O,15
2190,Pobra do Caramiñal A,15
2191,Ponteceso,15
2192,Pontedeume,15
2193,Pontes de García Rodríguez As,15
2194,Porto do Son,15
2195,Rianxo,15
2196,Ribeira,15
2197,Rois,15
2198,Sada,15
2199,San Sadurniño,15
2200,Santa Comba,15
